OWNER_ID,ID_TYPE,LICENSE_PLATE,VEHICLE_MODEL,VEHICLE_TYPE,REG_DATE,IU,MFT_YR,VEHICLE_REGISTRATION_NO,VEHICLE_COLOR
1C4AJWAG0EL521175,1,1N6AD0CW5EN602814,Voyager,Plymouth,1/5/2017 18:23,WBAUC7C5XAV467064,1996,8913384d-df23-41de-a140-0bc2dce7f213,Fuscia
5N1AA0NC7BN647016,2,5NPDH4AE1CH790136,Sonata,Hyundai,3/18/2017 3:57,WUARL48H65K145249,2002,2b5138ce-9e2e-4b34-b066-f4c861056a5b,Turquoise
3GYFNGE38FS254333,3,3VWJX7AJ9AM618946,1500,GMC,1/24/2018 0:01,3N1CN7AP8FL088748,2007,9db52316-500e-45a9-9f6b-4d0f76340c9b,Red
4A31K2DF5AE358480,3,4USFE83597L745687,Viper,Dodge,4/23/2021 11:46,WVWAA7AJXCW492524,2007,44b4407e-a393-4f67-b8ea-519e9aa217fc,Turquoise
SCBCC41N89C897699,2,3C6TD5CT2CG692077,9000,Saab,6/14/2021 2:14,SAJWA4FB3CL273266,1993,eed46d7c-ee1a-4f0f-987a-b0deb3d4d164,Purple
JHMZE2H54AS511512,2,WBAKB8C51AC911119,Mustang,Ford,10/3/2020 8:14,WAUJC58E03A733606,1993,c2d8fd44-a42e-4fb1-8bc2-698dafe339b1,Green
3VWKP7AJ8EM317224,1,1GYEK63N54R883146,Escalade ESV,Cadillac,12/11/2015 23:34,WAULC58E23A056440,1999,899069b5-f085-4747-b152-ea4e152fb638,Red
JTDZN3EU1EJ882321,1,KMHTC6AD0DU493665,Outlander,Mitsubishi,2/14/2015 12:42,KMHHT6KD9AU614936,1995,305ea411-891e-40d4-9ccd-f2e87a396ce4,Red
2HNYD2H43CH031182,1,WAUEFAFL7CN446159,Sebring,Chrysler,1/27/2016 9:48,1FTNF1E88AK446960,2012,c16b72c3-8114-45f7-9ea1-d1d6fd25900d,Blue
19UUA566X3A449435,1,JHMZE2H31ES692220,Contour,Ford,11/22/2017 21:34,1N6AF0KY1EN771967,1986,cdd075e3-5b06-4e2e-ad14-8d021cada0f2,Pink
SAJWA4FB3DL728926,1,1GTC5LF91B8529869,S-Type,Jaguar,7/15/2017 7:37,WP1AA2A2XBL321263,1992,fb3ba85a-f4d4-409d-bab2-d7b89896a090,Purple
JN8AE2KP5C9485297,3,WDDGF4HB5EG650263,Murciélago,Lamborghini,8/18/2018 9:30,3C6JR6CT0DG311553,2011,baa86883-a31d-4170-8b0a-fffe7f954be8,Blue
SALAG2D46AA288507,2,WBADN63483G719493,Arnage,Bentley,10/28/2017 14:08,YV126MFJ1F1938200,2002,4a886d4d-05f8-49f4-a3c2-1af5686ab330,Red
WAUJC68E32A915742,1,SALWR2VF2FA208417,Trans Sport,Pontiac,5/17/2019 7:57,SCFEBBAK1BG488365,2004,3fe2b360-371d-4e6b-8c8a-476c1a78efcb,Green
1FM5K7B81DG338038,1,WBANU53508B926524,Corvette,Chevrolet,4/26/2015 12:35,5J8TB2H27AA664138,1999,dda13f77-aaa0-4533-9cd7-8fa6699d35cb,Purple
WBAPK7C54BF916444,1,1G4HD57276U047034,Bronco,Ford,6/3/2019 2:57,1G6AM1R31F0162341,2006,2362302a-1484-4251-8034-74d28d18edb4,Purple
SCBLF34F73C260719,3,JTHFE2C22A2795819,Jetta,Volkswagen,12/9/2020 8:02,1G4GC5GR5CF091416,2000,acbe2dab-9c78-4442-bd89-8ed10a621b3f,Orange
SCFHDDAJ6AA405170,1,WAUPN94E49N274549,A6,Audi,3/18/2021 20:54,2G4GR5GX1F9374180,2009,24412cbc-e18b-4616-9229-069de9eef4c9,Goldenrod
1HGCR6F51EA780943,2,WBAET37495N592612,Yukon XL 1500,GMC,1/20/2018 9:18,3C63D3LL7CG605990,2011,5bcea70a-81fa-48f2-be01-cffaa312a672,Puce
WAUBC48H05K336693,1,WDDHF2EBXCA302102,LaCrosse,Buick,1/26/2016 8:11,3VW8S7AT2FM963483,2002,5ec55ced-9d95-4da4-99b4-30b66383fd48,Blue
2C3CA1CV5AH505590,3,JM1GJ1T52F1566933,Seville,Cadillac,8/9/2016 18:07,WAUDF98E47A211109,2005,64a27ee1-bedf-4296-8ef7-a8e9b98dbe7c,Crimson
WBADX1C56CJ374621,3,WBAGN83524D727920,Titan,Nissan,6/8/2016 8:00,5FNYF3H3XFB931424,2010,8af8c4b2-c182-4417-9d3a-f08ef92da4c2,Crimson
1FMJK1HTXFE148339,3,WBAVC735X8A989795,Century,Buick,9/7/2018 13:20,SCFEBBBK8BG476924,2005,d422a646-ee0e-49ae-a0ae-a9e09f4f9192,Khaki
SALAG2D40BA625402,3,1G4GH5E31CF637113,Land Cruiser,Toyota,4/6/2016 20:43,SCBGH3ZA6EC286448,1998,c2f1c93d-979c-4bc3-8c5a-2e38df6f68d1,Yellow
WA1WMAFE2BD954732,1,KMHFG4JG7EA897016,Explorer,Ford,10/30/2020 20:43,JN8AZ2KR2CT761427,2004,9a70ca56-4e44-4f99-aece-9a3de01d15d2,Yellow
1GYFC36269R705934,2,1G6DC5EG2A0476573,LSS,Oldsmobile,10/26/2019 20:31,KMHGH4JH5DU659267,1992,f8e1335b-561b-404c-80f7-72fc64b1087c,Fuscia
WA1LMBFE9ED729155,1,1G6AU5S83F0112702,Passat,Volkswagen,6/7/2020 4:33,3VWML7AJ9EM047618,1975,1d695d1e-9c8d-4836-a215-21d90629773d,Orange
WAUAF78E75A002676,2,5UXZV4C59D0307176,Breeze,Plymouth,8/9/2017 3:45,WBA5M0C58ED225779,2003,4c607e5c-dccb-4c3c-8529-02b56148f9dd,Mauv
5NPDH4AE6EH157070,3,JTDKDTB38E1864463,Explorer Sport Trac,Ford,9/20/2020 7:01,JM1NC2NF5E0542420,2004,3f784152-07eb-4d0f-8a8d-ba4cd32f251d,Orange
5UMDU93537L915351,3,2G4WD532551627597,9-7X,Saab,8/4/2021 20:51,JTDKDTB39D1146693,1994,e0d6098e-cb8d-432d-92a6-2414efaca150,Puce
3FADP4AJ9CM680628,3,1G6DF5EY5B0977555,Outback,Subaru,8/7/2016 4:36,1C3CC4FB5AN408474,1995,48ccfe5e-c208-48a5-a155-97436744c514,Violet
WAUBGAFBXBN113346,1,137FA903X1E826450,LR3,Land Rover,1/30/2018 2:12,1GKKRNED0FJ103997,2012,f759de58-4511-4974-a5cb-bae879f9e2a5,Khaki
WA1DGAFPXEA450791,2,3D73M4CL8AG061310,Gemini,Pontiac,2/12/2017 21:09,WBAPM73509E760168,2009,04113f3a-4cf2-4505-ba36-cb2e573ac5af,Blue
1N6AA0CC6FN979202,2,JM1NC2JF8C0296773,Sable,Mercury,9/10/2017 13:12,5GAKRCKD0FJ621601,2004,c5e050ad-4130-46b3-b381-d60f9f195af4,Green
5N1AA0NE8EN146898,3,WBAEA5C51AC057408,Rondo,Kia,10/12/2021 0:39,1FTEW1CFXFK344133,2005,854c6578-bf72-4b85-994c-f277ffdf0c5a,Puce
4JGCB2FB8AA518490,1,WBAYM9C53DD838702,MPV,Mazda,10/9/2019 13:49,WBAKA4C53BC074578,1991,8d0943f6-f5e3-48fe-b1e8-ed471c8bdae0,Green
WA1CKBFP4AA898048,1,WAULT58E42A468227,Town & Country,Chrysler,3/16/2020 14:25,WAUCH74F59N712787,1988,3587b112-f35b-4d0c-88f7-09c19c2b1bfe,Puce
WAUAVAFAXAN995531,2,19XFA1F39AE261540,Lancer,Mitsubishi,5/23/2017 7:55,WAUHFAFLXAA176152,1985,faee753d-262f-487f-8918-4600b8c73318,Indigo
SCBFC7ZA5DC142969,3,1GD21ZCG3BZ689688,XJ Series,Jaguar,4/5/2020 14:52,WVGEG9BP3CD451402,2007,fad965be-2cca-42e0-9910-3eb9cc801237,Puce
3GYFNDE30DS099692,3,3GYFNBE37FS414589,Pilot,Honda,10/20/2017 11:45,3GTU2YEJ7CG453480,2006,1020d38e-5663-4467-a700-6fc27f5bd18e,Crimson
5GNRNJEEXA8923236,3,YV4952BZ6E1213324,M Roadster,BMW,10/22/2017 8:33,SCBEC9ZA3EC326641,2005,4022b1d0-0408-4be2-8929-cd5aadcfe1b5,Goldenrod
JN1CV6EL5EM022485,1,WAUR2AFD7DN023833,Monte Carlo,Chevrolet,4/6/2017 2:34,WBAEN33443P894536,2001,303aa403-8937-410a-bcdd-8278fe06a70e,Crimson
3GYFNDE35CS540800,3,1C3CDFCB6FD440019,Safari,Pontiac,7/9/2019 20:33,WBANE73596C507099,1997,d3129277-0652-41f1-8b25-b58c345ec49b,Teal
JTHBE5C20D5258191,1,TRUTC28N841798334,Yukon XL 1500,GMC,11/2/2021 12:19,1FTEX1CM9DK817545,1986,b7030719-8130-42aa-b5de-857bd5f43c1b,Violet
3C63DPKL6CG666854,2,WAUDFBFC0CN216514,S80,Volvo,10/9/2021 17:49,1N6AF0KX4FN104884,2009,af121e67-bd01-45c8-aec2-b8925923653c,Violet
WBADX7C50BE942808,1,1FMCU0D76AK978509,Silverado 3500,Chevrolet,8/10/2020 11:50,1G6AE5S33E0144260,2000,c4fdc270-f0b8-496d-8c53-11344b1fc9b0,Aquamarine
SALME1D41AA632922,1,1FMJK1F55DE877379,Range Rover Classic,Land Rover,12/13/2020 11:13,3C6JD6DT6CG156762,2002,efd7ead9-3413-4b27-b637-da74e6da05f1,Red
JN1CV6EK6CM972228,2,SCFFDCCD3CG291945,xA,Scion,11/26/2018 23:58,JN1BY1AR0EM622752,2009,856bee10-017d-4939-b8fb-00ed660da7be,Pink
JM3TB2BA5E0745821,3,WBAAV53411J667539,Kizashi,Suzuki,2/17/2020 19:15,3D4PH3FG6BT730940,1993,64aa77ec-a5a8-4d2d-862b-a20cfba1b84d,Puce
JN8AS5MT8DW462054,1,WBALZ5C56CD293761,SC,Lexus,8/30/2020 6:41,KMHGC4DD1EU264026,2012,5d36985a-a778-4f91-9ef4-e0f51bdbf56d,Yellow
1N6AA0CA5AN104880,2,5N1AN0NW9FN642386,Accord,Honda,7/9/2016 19:27,3FA6P0SU4FR522523,1998,b2a269cc-741f-49b6-ab84-0a8dc7e67a86,Yellow
WAUDL64F05N312093,3,WBAYM9C50ED819512,Safari,GMC,4/17/2015 0:01,1GYS4CEF9DR923617,2009,1f877f80-628d-42ab-8e61-98bdb9d7347d,Orange
WAUAH74F39N661118,3,1GTG5AEAXF1192490,Mirage,Mitsubishi,8/8/2016 17:08,WDDGF5EBXBA325648,1996,be12a252-1f8c-4637-a31a-145fe04d6a07,Yellow
WBA3C3C56FK553095,2,1GTG5AE35F1072615,Phantom,Rolls-Royce,8/1/2015 5:20,WAUED64B41N598913,2008,38acacb2-468f-4f28-ac06-59793e3bc8c3,Red
3D4PH6FV0AT221473,1,3LNDL2L3XCR171719,323,Mazda,8/19/2015 13:45,JH4CL96924C603582,2002,127ad78b-1783-418b-98a0-f9acc71736d8,Puce
WAUEH98E47A963892,1,JH4CL95985C546341,5 Series,BMW,4/10/2016 18:33,2T3BF4DV6BW688864,1984,5679c012-501c-4d64-914e-8064ae2a709a,Pink
1G6AH5S34E0302967,1,1FTWW3B55AE011936,Savana 3500,GMC,8/1/2020 14:26,1N4AL2AP1AN145495,2002,bf101bca-bdb8-4070-bb29-a35984607132,Goldenrod
2T1BU4EEXDC088348,3,WA1LKBFP8AA823658,Daytona,Dodge,12/29/2021 17:16,1FTMF1EW8AF223353,1984,907722e1-df74-4f14-b4c3-d84434593ea9,Indigo
1N6AF0LX1FN392877,3,3VWF17AT3FM778370,Eldorado,Cadillac,4/3/2015 8:06,SAJWA1CZ7E8360738,1996,8a253c24-d219-48df-9241-9556b872e5cf,Indigo
SCBLC37F43C240836,2,JN1AZ4EH0FM637569,LaCrosse,Buick,3/18/2015 18:31,SCFAB01A97G185514,2010,56c02d6c-a822-487e-873e-56e98cd050f0,Goldenrod
SCBCU7ZA0AC980399,3,WBANW53559C241182,E250,Ford,8/30/2019 12:56,SCFHDDAT6EG487602,1999,ed7e7bc2-efcc-4aa1-8438-6b6030b03a94,Pink
KMHTC6AD5DU468485,2,JH4DB75681S174937,Vanquish S,Aston Martin,9/30/2021 0:57,WAUDG68E35A279605,1985,e9f22384-824d-4413-8d4a-6e6cd6fc2b6e,Khaki
JN8AS5MT7AW471159,1,WDDHF2EBXCA143789,Impreza,Subaru,7/8/2019 14:11,WAUHFBFL1CN039523,1987,e12e914e-db24-4825-92eb-283268bea72a,Aquamarine
19UUA76608A568114,1,WBA5A5C5XFD677711,Metro,Geo,12/1/2020 14:11,1G6AL5SX5D0059282,2009,e8e09f26-24b6-467a-bbf3-504f099c2cb7,Indigo
WAUDG74F85N203116,3,WBABW33496P247750,Corvette,Chevrolet,12/27/2019 9:47,WAUNF98P87A497424,2007,13436090-a383-4a3e-99ce-60f4e5ac6087,Purple
1GYEE437780520600,2,JN1AZ4FH8FM824251,Pilot,Honda,6/22/2017 23:55,2FMGK5B87DB885352,2004,fb611d73-6055-4bfd-a5df-4d157f8d317b,Mauv
1FMJU1H58AE674604,2,1GD01XEG0FZ398760,G,Infiniti,1/29/2016 2:05,WAUGFAFR5EA262278,1999,ef5fa709-5207-4b40-90d9-162b25ec9d7d,Indigo
JN1AV7AR2FM542393,1,WAULT58E02A968241,ZDX,Acura,5/16/2018 3:18,1G4HP54K31U226031,1988,afa8f0cb-a6f9-4a4f-82d8-7f33d6cb7c31,Aquamarine
3C63DRLL2CG748722,3,WBAEN33464P075951,Touareg,Volkswagen,2/14/2021 0:27,1C4AJWAG4DL811191,2012,ca19bb20-8ad0-4a99-8790-bcfab764d7f7,Turquoise
1C3BCBEB0CN669547,3,5UXFB53566L189378,Accord Crosstour,Honda,12/26/2021 20:28,3D73Y4HL8BG986135,1995,66bcf44c-6f92-4c78-a622-051f31e1e346,Teal
1VWAP7A37EC404630,2,4T1BD1FK8DU240399,Thunderbird,Ford,7/27/2016 0:33,WBAUP9C54DV748233,1996,a61627ce-e09e-4817-93b2-cfa945ab57bc,Crimson
WP0AB2A94AS268305,2,JN1CV6FE6FM486225,Esprit,Lotus,6/27/2017 11:00,1J4AA2D14AL948265,2002,00cbb416-eb8e-41ce-8e95-c36e1bb4a249,Mauv
1GD021EG6FZ996295,1,SCBFU7ZAXEC713855,Yukon,GMC,11/18/2016 12:32,1GD21XEG9FZ785350,2005,da639ef0-737d-4f8a-94b5-f2d2b3278769,Teal
SCBDC47L28C523551,1,2C3CCAGG7CH837717,Eos,Volkswagen,8/15/2020 20:33,WBASN4C54AC068551,1994,3316b0bd-6fbb-4ff2-91e6-867da637e181,Indigo
JN1BJ0HR5FM471574,2,3D4PG9FG2BT392751,Murano,Nissan,5/16/2016 20:37,WBA3B9G59EN507113,1995,d6c16ddd-faa5-46ec-af7f-28f73dcce146,Aquamarine
WAULC58E03A512564,1,WAULV94E88N459779,Cirrus,Chrysler,6/2/2019 4:30,WBA5B3C59FD890974,2001,05600727-5051-4f49-8c74-50fbee226c89,Teal
SAJWA1EK2EM043036,3,WBS3U9C56FJ199967,Suburban 1500,Chevrolet,1/22/2021 1:34,WAUDG98E16A769365,2003,ce8193c8-efa0-4c0c-a4a9-ad7dabd238f6,Maroon
YV126MFD0F2141568,1,WUADNAFGXBN160599,RAV4,Toyota,9/28/2016 9:44,3TMJU4GNXAM260146,2001,c72db2e1-efab-43ee-8596-dc3a7ab31179,Yellow
1YVHZ8BAXA5176694,3,1GYUCKEF5AR420605,Sonoma,GMC,5/2/2016 10:37,1HGCR2E72FA412011,1978,b371b29d-e527-4672-9578-41d5ade4e661,Red
WBAEP33432P442683,3,1FTEW1CM9CF419519,Camaro,Chevrolet,1/27/2016 14:50,WAURVAFA7AN086715,2005,92c23274-0c4a-42de-95dd-1c92ab19f6db,Aquamarine
JN8AE2KP2C9990388,1,2T1BPRHE3EC456015,Intrepid,Dodge,5/18/2019 8:55,19UUA65616A247045,1997,48047bfe-0179-48c9-aa68-b501e852be6c,Crimson
3C4PDDEG1CT979888,2,YV1672MK1B2112398,xB,Scion,1/4/2020 10:05,5UXFG2C50DL204972,2010,4ba298e8-9bd3-4e0e-8a9b-79d4fde28a46,Indigo
TRUUT28N761978816,1,2HNYD2H38DH388835,300,Chrysler,5/13/2019 22:18,2T3BFREVXFW183461,1987,3473884d-21b3-474c-bae1-992ee319d977,Turquoise
JN8AE2KP7B9459444,2,1N6AA0ECXFN234062,Park Avenue,Buick,12/3/2016 2:43,1C6RD6JTXCS182992,1986,fb7bcade-4d00-454d-b170-9c19638bc75d,Indigo
WAUUL78EX7A534934,3,5UXFB53524L988071,Sierra 1500,GMC,2/18/2016 7:54,2HNYD18705H217981,1986,a67d0805-e28e-4260-ada4-7360e8254ce9,Goldenrod
WA1WMBFE9FD860794,1,1N4AB7AP6DN263594,3000GT,Mitsubishi,8/26/2016 18:42,1G6YX36D275810966,2002,8026311d-d549-4a47-b897-2defe83ccd81,Goldenrod
3C63DPAL6CG479440,3,1C3BC2FB0BN420937,S40,Volvo,4/21/2021 18:12,1G6DF8EG7A0928011,2012,3c4e2986-7d86-4f71-9855-9b07f7aee8ce,Red
2G4G15GV1B9092539,1,1GYS4HEF3BR826956,B2600,Mazda,3/26/2015 3:33,KMHTC6AD6DU809117,2011,94e978fd-2021-4b4e-bae9-dd70094d7dd4,Mauv
2HNYD2H28DH381178,1,5TDBCRFH7FS508750,745,BMW,6/11/2017 13:20,WBALX3C59CC376052,2012,37098d0d-919b-4432-8d42-1d6bc4f61f65,Maroon
19UUA655X5A902695,2,SCBBR9ZAXDC977748,Q,Infiniti,8/20/2020 17:19,2HNYD28618H324958,2008,08a09ff3-34d5-446d-a175-019b89194d6d,Puce
WBABN33433J029398,2,SAJWA4EC8DM262267,400E,Mercedes-Benz,10/7/2021 6:16,SCFAB01A28G544865,2003,e6a00974-198d-4b47-8199-ebb0f84537db,Mauv
5FRYD4H41FB878860,3,JTJBM7FX0D5940721,MR2,Toyota,11/30/2019 15:53,WBSWD93599P381340,1987,10918664-3699-4eb2-86d5-8caf40b63b0e,Indigo
1N6AA0CC3AN515096,1,1VWAH7A31EC001675,Excursion,Ford,8/21/2016 6:31,5XYZG3AB4BG453233,2002,397d838b-851a-4df4-9bdf-9f67797c6fa8,Turquoise
5TDBK3EH9CS225490,1,1GYS4HEF2BR844638,GS,Lexus,2/17/2018 10:17,WAUSH74F17N992359,1990,01307ae5-b8e5-4b1c-8387-88a343020cba,Green
1G6AB5RX2E0654925,1,1FTWW3A52AE808260,Torrent,Pontiac,6/24/2020 7:42,JH4DC53095S848728,2012,1d720e6b-d97f-4a6d-9c5e-2ab97a0ff7aa,Indigo
WAUXU54BX3N409476,2,WBAVB13586P026887,Frontier,Nissan,12/23/2019 9:59,WAUHGAFC0FN501629,2009,9d6c05b9-da41-4092-a704-9aacddd82e9b,Turquoise
SCBEC9ZA9EC862042,1,WBAEV53475K485054,Colt Vista,Plymouth,9/1/2015 2:03,JH4CW2H50CC373970,2011,918c10e4-461e-4fea-8226-d20082d8e7bb,Pink
1GTN1TEX7DZ079596,1,KMHGH4JF3BU569689,Accord Crosstour,Honda,8/24/2015 3:37,2C3CDXCT7CH960579,2009,eaa5c5a2-f6f9-4c6e-ae14-7989ea66bbb0,Aquamarine
1G4GA5ER4DF102691,2,3N1CE2CP7EL454195,Passat,Volkswagen,6/5/2015 22:57,WBADT63463C991294,1995,954ff23b-26cb-411f-ab79-6706a8de234e,Violet
3VW4A7AT7CM654069,1,1G4HP57268U112420,G6,Pontiac,3/9/2020 14:24,JTHBB1BA6A2169104,1992,e97be519-330e-484c-9b0e-cc7f46518de7,Green
WBABW33455P556520,1,3VW4A7AT6DM646532,XL-7,Suzuki,6/18/2016 9:03,1G4GE5G37CF959373,2008,3d6302d4-8ab0-4e9f-935c-949e0b236b3f,Teal
WBXPA934X6W304394,2,19UUA8F58DA188347,Mustang,Ford,11/29/2016 10:05,WBA3A9C5XFK258834,2000,40317f74-2e14-4266-b9e7-76de71b99694,Khaki
1G4GJ5E33DF704753,1,WVWED7AJ7CW796807,Elise,Lotus,9/6/2018 8:46,WBADX7C53DE451720,2011,2ada16a6-22e6-4170-a0f8-9752d5e40434,Puce
JA4AP3AU6CZ299412,2,WAUHE78P18A659108,Yukon,GMC,4/10/2018 14:56,WBAUN7C53DV468880,2007,65c6e73c-b4e7-44f0-9fae-32d96f946636,Blue
WBAUP7C58DV527240,3,3C3CFFFH8ET696665,Volt,Chevrolet,11/10/2015 4:39,WAUNF78P56A475061,2001,16fb67e8-e2c2-4741-b1f3-19937b0bfa2b,Orange
1D4PU4GK4AW766509,2,19XFB2F5XFE326763,Tacoma,Toyota,1/13/2018 16:20,1FTWF3B5XAE276433,2007,a83b0f3f-726d-4edc-a6c7-4d91bc09f04e,Aquamarine
WUAUUAFG2CN859651,1,WBAEN33402E168814,Sienna,Toyota,2/29/2016 16:50,WAUDF48H59K582905,2007,898054ff-3547-43d9-bdc6-222d96102fe9,Red
1G6DU6EV5A0428700,1,JTHBL5EF8F5219244,Aztek,Pontiac,1/25/2020 3:44,1FMJK2A52AE973656,1993,a507e2f8-51ba-4f68-98fc-fa6498544098,Mauv
WDCYC3HF7CX302816,1,WA1DVAFE4AD112820,Dakota,Dodge,12/18/2021 9:20,SAJWA0FS5FP362536,2012,8ca8a47e-03a1-497d-8ca1-791702cc00a0,Blue
WBAKE5C56BE444002,1,5GAKRCKD6EJ282762,Savana 2500,GMC,11/3/2015 11:07,5LMJJ3H57BE707842,1989,33b240c5-0da8-4345-9bda-3d4a54ec1e50,Turquoise
SCBGT3ZA1FC832511,2,5UXFA53503L604564,Caprice Classic,Chevrolet,8/22/2016 21:43,1D7RW3BK5BS330719,1999,cefcd303-bcb8-4188-af9f-a597efb797fd,Pink
1GYEE53A890271274,3,WAU4FBFL8BA959377,S60,Volvo,11/25/2017 12:03,1G4GE5G30CF785937,2009,3d52b872-f1f0-44ca-bcee-1aeeb0db5f0e,Aquamarine
KMHCM3AC8AU633640,3,1G4GD5EGXAF823468,Suburban 2500,Chevrolet,2/7/2020 13:35,SCBLF44J07C821245,2008,880f9e31-272f-4a40-849c-b737d7cd028c,Turquoise
WBA1F7C56FV069478,2,1C4AJWAG9FL384609,Talon,Eagle,7/13/2018 13:36,WA1YL54B54N034263,1987,7ce94da3-0685-4c14-ac66-cdd8beed78a6,Goldenrod
WAUBFAFL7AN143043,2,1GYS3CKJ4FR020080,Sierra 2500,GMC,10/15/2021 9:57,WAUVC58E54A692330,2002,4dd95b79-2abc-4982-b9c8-8793a7e34e21,Goldenrod
JTHKD5BH0C2437632,1,5N1AT2MLXEC043936,Laser,Ford,4/16/2015 23:04,1FBSS3BL8AD338236,1992,4911803f-3b5c-4cd1-9547-46698a1ee754,Puce
WAU2GAFCXDN789226,2,1C3CDZAB7DN586182,LeSabre,Buick,6/18/2020 16:16,1FMJK1H52DE832218,1997,e5743926-d642-4b55-a387-bd4170e1d5d8,Green
WAUGL98E36A098435,2,WBA3R1C56FF105371,Quattroporte,Maserati,3/6/2016 3:34,1GD020CG7BF308829,2005,96cdd081-3597-41ce-abf2-53b753a08fb7,Violet
1B3CC5FB6AN456990,2,3C6TD4KT7CG873901,Versa,Nissan,5/6/2015 19:07,4T1BD1FK3FU453800,2012,271e56cd-a93f-42a4-8387-7051425d6112,Blue
WAUSFAFL1BA141250,2,5XXGM4A77FG139717,Legacy,Subaru,2/27/2021 11:41,3VW467AT2CM740679,2004,a75effa2-d969-42a2-9637-65e31b74ac22,Orange
2G4GR5EK2C9944528,3,1GYFK638X7R080657,4Runner,Toyota,9/30/2021 8:32,1FTEX1E87AK502044,2001,65c7b327-37cf-4618-a8b5-69af45344c01,Crimson
JN8AF5MV9FT151579,3,2G4WD562951574530,Sidekick,Suzuki,4/13/2018 12:19,1G6AC5SX4F0564457,2007,9764a049-8e4b-44b3-92c2-ede758469d3c,Pink
1GKKRNEDXDJ219611,1,3C63D3HLXCG588384,ES,Lexus,3/1/2019 11:41,SCFFDAAM8DG936288,2001,e6986ad3-3475-4b30-9363-f89babce5b25,Khaki
WAUKFBFL3BN532866,1,JN8AZ2KR7AT237252,MPV,Mazda,7/8/2018 8:01,3D73M3HL2AG041203,1997,604220b2-e540-4ac8-932f-112cd7439cfd,Mauv
19UUA8F33EA568325,2,WA1YD54B75N412713,Jetta,Volkswagen,1/21/2015 7:09,WAUAH68D11A048705,2011,f6ec1ed3-0d7e-401e-bfaf-035ccd0bc6fd,Violet
3C4PDCAB4ET780292,2,WAU4FBFL7CA309327,MDX,Acura,8/7/2017 0:47,WVWAA7AH7BV480008,2004,83e98085-cc2c-41df-8fd6-4457103a68f6,Green
WAUWFAFH4AN928696,3,5GADT13S542701656,Terraza,Buick,12/20/2020 0:15,WBADT43462G727911,2004,548c89df-e78f-4261-a122-72ea91afd3b7,Maroon
137ZA83321E027331,2,JN1CV6EL8EM906999,Amanti,Kia,3/26/2016 9:03,WVWAP7AN5EE717586,2010,3a9b445d-e427-4d51-8b9f-1a7b887e0836,Red
5FPYK1F60EB569185,3,1GD02ZCG7BF515323,STS-V,Cadillac,10/4/2018 23:54,WBA3N9C57EK296721,1986,e5bf0cfc-3c7a-4d47-b23e-c26c1a54af1e,Turquoise
JN1AZ4EH5AM466908,3,1FTWW3B53AE236744,F-Series,Ford,3/2/2020 22:41,WAUDL74F45N264796,2007,d4a2887d-d6dc-488e-9fab-cf2a8022308d,Green
1G6DV8EP5B0834939,1,1N6AA0CC6EN552262,Ram Van 2500,Dodge,12/3/2015 17:50,1G6DA67V680848854,1986,a484892c-153d-4a58-b566-51efd31ccbd0,Turquoise
2HNYD18243H941982,3,WBA3N3C50EF790327,626,Mazda,10/15/2017 9:08,3D7TP2CT2BG726943,2007,c48d60f9-3f13-4934-b736-3868ea06d5c0,Crimson
WAUFFAFM6CA344081,1,JA4AS3AW9DU129009,Continental GT,Bentley,2/6/2015 16:26,1GYS4KEF5BR906918,2000,f69e2c47-bfe6-4258-a499-e4f25b7baee4,Violet
WP1AA2A20EL771105,3,1C6RD6JT7CS691177,2500 Club Coupe,GMC,5/14/2019 4:56,WA1LMBFE0DD727583,1987,20d2aa83-0c33-404a-b8f2-37ab23acd11d,Turquoise
WBASN2C59DC562946,3,3MZBM1K74EM677986,Coupe GT,Audi,4/4/2018 13:57,JA32U1FU5AU288846,2013,80e8a25f-5f34-4c31-9d49-e10ddcf5a256,Pink
1G4CU541644679946,1,5TFCW5F10BX061965,S60,Volvo,7/2/2020 16:11,3VWKX7AJ1AM162462,1997,f02a61ef-4980-4501-af37-4f128455e144,Crimson
1GYUCJEF8AR405400,2,WAUKC68DX1A225979,GL-Class,Mercedes-Benz,1/23/2015 8:40,YV1902FH6D2418616,1985,a41bd774-7dad-4495-bec2-a5e2f521978c,Pink
1D7RE3BK9BS581066,3,SCFFDAAE9CG869501,Camry Hybrid,Toyota,12/9/2017 9:49,SCBCR63W74C314564,1995,df4d44de-e102-4e7b-b615-50bf5ce33ffe,Pink
WAUFFAFL7EN791568,2,JTHBP5C29C5596181,Z4 M Roadster,BMW,1/2/2019 20:33,WA1BY94L08D089562,1994,13583ec2-fe95-4952-a6ef-72c8d1640903,Orange
WBA3B3C55FF378155,2,JN8AS5MT4AW709775,Eldorado,Cadillac,8/4/2021 7:12,1VWAP7A36EC871991,1997,d7b2b12a-dca8-4070-a3f7-31cb167b0f6c,Orange
YV1672MK5A2639939,2,3VW517AT2EM167952,F430,Ferrari,4/15/2018 23:39,1C4RDHDG1EC857340,2008,32835091-fb1d-4c6f-bfd3-99f888591da9,Aquamarine
KMHHT6KD4AU198214,3,1FTWW3A50AE808080,Mazda3,Mazda,8/18/2021 16:22,5N1CL0MM5EC698074,2008,8e23749c-41b9-442d-b713-95f3427350ea,Maroon
